ndx:	HR:MN:SC:1/128s:	x:	y:	z:
224,	00:00:09:045,	90,	21,	-52
225,	00:00:09:045,	95,	27,	-48
226,	00:00:09:045,	86,	17,	-45
227,	00:00:09:045,	88,	15,	-46
228,	00:00:09:045,	83,	11,	-42
229,	00:00:09:045,	84,	13,	-44
230,	00:00:09:045,	83,	12,	-48
231,	00:00:09:045,	80,	10,	-42
232,	00:00:09:045,	79,	9,	-45
233,	00:00:09:045,	76,	9,	-40
234,	00:00:09:045,	74,	8,	-36
235,	00:00:09:047,	79,	5,	-33
236,	00:00:09:047,	82,	6,	-27
237,	00:00:09:047,	84,	10,	-29
238,	00:00:09:047,	85,	9,	-24
239,	00:00:09:047,	90,	10,	-25
240,	00:00:09:047,	95,	11,	-18
241,	00:00:09:047,	96,	10,	-11
242,	00:00:09:047,	98,	13,	-13
243,	00:00:09:047,	97,	12,	-4
244,	00:00:09:047,	97,	16,	-7
245,	00:00:09:047,	98,	16,	-8
246,	00:00:09:047,	97,	18,	-6
247,	00:00:09:047,	93,	21,	-4
248,	00:00:09:047,	93,	27,	-4
249,	00:00:09:047,	91,	32,	1
250,	00:00:09:047,	83,	40,	4
251,	00:00:09:047,	89,	48,	5
252,	00:00:09:049,	75,	68,	12
253,	00:00:09:049,	84,	70,	9
254,	00:00:09:049,	103,	74,	12
255,	00:00:09:049,	106,	78,	11
256,	00:00:09:049,	111,	89,	9
257,	00:00:09:049,	118,	78,	11
258,	00:00:09:049,	121,	76,	14
259,	00:00:09:049,	116,	72,	10
260,	00:00:09:049,	116,	66,	11
261,	00:00:09:049,	118,	54,	9
262,	00:00:09:049,	112,	56,	1
263,	00:00:09:049,	109,	52,	-4
264,	00:00:09:049,	105,	47,	-1
265,	00:00:09:049,	102,	47,	-14
266,	00:00:09:049,	102,	46,	-16
267,	00:00:09:049,	107,	45,	-13
268,	00:00:09:049,	105,	43,	-18
269,	00:00:09:063,	107,	48,	-21
270,	00:00:09:063,	108,	52,	-20
271,	00:00:09:063,	108,	56,	-15
272,	00:00:09:063,	110,	59,	-23
273,	00:00:09:063,	114,	64,	-27
274,	00:00:09:063,	119,	67,	-30
275,	00:00:09:063,	121,	69,	-34
276,	00:00:09:063,	125,	71,	-41
277,	00:00:09:063,	127,	68,	-42
278,	00:00:09:063,	128,	64,	-48
279,	00:00:09:063,	128,	63,	-51
280,	00:00:09:063,	131,	56,	-64
281,	00:00:09:063,	130,	51,	-61
282,	00:00:09:063,	133,	47,	-66
283,	00:00:09:063,	134,	48,	-79
284,	00:00:09:063,	136,	46,	-93
285,	00:00:09:077,	140,	45,	-95
286,	00:00:09:077,	138,	45,	-107
287,	00:00:09:077,	140,	52,	-112
288,	00:00:09:077,	131,	51,	-121
289,	00:00:09:077,	132,	54,	-132
290,	00:00:09:077,	129,	55,	-132
291,	00:00:09:077,	123,	61,	-136
292,	00:00:09:077,	124,	68,	-145
293,	00:00:09:077,	127,	71,	-152
294,	00:00:09:077,	116,	81,	-159
295,	00:00:09:077,	117,	82,	-169
296,	00:00:09:077,	114,	85,	-175
297,	00:00:09:077,	113,	80,	-178
298,	00:00:09:077,	111,	73,	-185
299,	00:00:09:077,	110,	69,	-188
300,	00:00:09:095,	109,	66,	-197
301,	00:00:09:096,	110,	61,	-200
302,	00:00:09:096,	111,	58,	-205
303,	00:00:09:096,	114,	61,	-212
304,	00:00:09:096,	118,	60,	-221
305,	00:00:09:096,	113,	62,	-218
306,	00:00:09:096,	119,	57,	-223
307,	00:00:09:096,	123,	58,	-234
308,	00:00:09:096,	128,	58,	-244
309,	00:00:09:096,	134,	62,	-253
310,	00:00:09:096,	136,	57,	-253
311,	00:00:09:096,	134,	54,	-262
312,	00:00:09:096,	129,	51,	-266
313,	00:00:09:096,	128,	50,	-271
314,	00:00:09:096,	128,	44,	-272
315,	00:00:09:096,	128,	40,	-269
316,	00:00:09:098,	128,	44,	-280
317,	00:00:09:098,	130,	42,	-288
318,	00:00:09:098,	130,	46,	-291
319,	00:00:09:098,	126,	43,	-311
320,	00:00:09:098,	129,	40,	-319
321,	00:00:09:098,	124,	37,	-319
322,	00:00:09:098,	124,	35,	-329
323,	00:00:09:098,	116,	45,	-340
324,	00:00:09:098,	111,	40,	-336
325,	00:00:09:098,	113,	44,	-354
326,	00:00:09:098,	112,	41,	-364
327,	00:00:09:098,	111,	38,	-363
328,	00:00:09:098,	103,	41,	-376
329,	00:00:09:098,	107,	38,	-380
330,	00:00:09:098,	105,	39,	-391
331,	00:00:09:099,	103,	39,	-396
332,	00:00:09:099,	98,	34,	-403
333,	00:00:09:099,	94,	31,	-416
334,	00:00:09:099,	93,	30,	-422
335,	00:00:09:099,	88,	23,	-422
336,	00:00:09:100,	87,	21,	-422
337,	00:00:09:100,	83,	18,	-424
338,	00:00:09:100,	80,	18,	-430
339,	00:00:09:100,	82,	12,	-430
340,	00:00:09:100,	74,	13,	-438
341,	00:00:09:100,	75,	16,	-441
342,	00:00:09:100,	70,	17,	-436
343,	00:00:09:100,	68,	14,	-439
344,	00:00:09:100,	63,	20,	-443
345,	00:00:09:100,	64,	16,	-458
346,	00:00:09:100,	66,	16,	-465
347,	00:00:09:101,	62,	17,	-459
348,	00:00:09:101,	54,	16,	-462
349,	00:00:09:101,	63,	26,	-468
350,	00:00:09:101,	60,	23,	-472
351,	00:00:09:101,	51,	27,	-482
352,	00:00:09:101,	45,	31,	-489
353,	00:00:09:101,	41,	36,	-490
354,	00:00:09:101,	33,	34,	-492
355,	00:00:09:101,	31,	36,	-488
356,	00:00:09:101,	31,	38,	-491
357,	00:00:09:101,	26,	36,	-493
358,	00:00:09:101,	19,	42,	-500
359,	00:00:09:101,	18,	47,	-505
360,	00:00:09:101,	8,	52,	-491
361,	00:00:09:101,	10,	54,	-506
362,	00:00:09:101,	2,	56,	-508
363,	00:00:09:103,	-1,	59,	-494
364,	00:00:09:103,	-8,	50,	-504
365,	00:00:09:103,	-9,	56,	-508
366,	00:00:09:103,	-18,	69,	-504
367,	00:00:09:103,	-17,	75,	-513
368,	00:00:09:103,	-17,	69,	-523
369,	00:00:09:103,	-13,	62,	-524
370,	00:00:09:103,	-11,	63,	-517
371,	00:00:09:103,	-12,	70,	-511
372,	00:00:09:103,	-18,	65,	-525
373,	00:00:09:103,	-11,	68,	-516
374,	00:00:09:103,	-14,	63,	-517
375,	00:00:09:103,	-8,	59,	-515
376,	00:00:09:103,	-12,	50,	-525
377,	00:00:09:103,	-4,	48,	-529
378,	00:00:09:103,	-2,	48,	-527
379,	00:00:09:117,	2,	49,	-518
380,	00:00:09:117,	3,	53,	-510
381,	00:00:09:117,	0,	50,	-512
382,	00:00:09:117,	2,	48,	-506
383,	00:00:09:117,	5,	51,	-511
384,	00:00:09:117,	7,	54,	-508
385,	00:00:09:117,	5,	59,	-509
386,	00:00:09:117,	6,	53,	-505
387,	00:00:09:117,	0,	66,	-517
388,	00:00:09:117,	-3,	59,	-515
389,	00:00:09:117,	0,	50,	-526
390,	00:00:09:117,	-5,	62,	-528
391,	00:00:09:117,	-16,	64,	-532
392,	00:00:09:117,	-12,	69,	-534
393,	00:00:09:117,	-13,	64,	-544
394,	00:00:09:117,	-1,	62,	-538
395,	00:00:10:003,	-15,	70,	-536
396,	00:00:10:003,	-8,	63,	-557
397,	00:00:10:003,	3,	54,	-551
398,	00:00:10:003,	-1,	57,	-550
399,	00:00:10:003,	-15,	62,	-558
400,	00:00:10:003,	-2,	59,	-554
401,	00:00:10:003,	-2,	54,	-551
402,	00:00:10:003,	-1,	51,	-553
403,	00:00:10:003,	3,	54,	-553
404,	00:00:10:003,	5,	57,	-551
405,	00:00:10:003,	11,	59,	-551
406,	00:00:10:003,	14,	57,	-554
407,	00:00:10:003,	19,	63,	-559
408,	00:00:10:003,	13,	67,	-552
409,	00:00:10:003,	11,	63,	-557
410,	00:00:10:003,	17,	69,	-553
411,	00:00:10:017,	20,	75,	-546
412,	00:00:10:017,	14,	64,	-552
413,	00:00:10:017,	17,	60,	-548
414,	00:00:10:017,	20,	68,	-549
415,	00:00:10:017,	20,	66,	-557
416,	00:00:10:017,	19,	64,	-566
417,	00:00:10:017,	13,	56,	-567
418,	00:00:10:017,	24,	68,	-570
419,	00:00:10:017,	27,	68,	-571
420,	00:00:10:017,	32,	59,	-566
421,	00:00:10:017,	32,	63,	-568
422,	00:00:10:018,	33,	64,	-564
423,	00:00:10:018,	37,	60,	-569
424,	00:00:10:018,	45,	58,	-577
425,	00:00:10:018,	41,	56,	-576
426,	00:00:10:018,	44,	53,	-575
427,	00:00:10:019,	51,	60,	-592
428,	00:00:10:019,	50,	56,	-594
429,	00:00:10:019,	53,	57,	-603
430,	00:00:10:019,	55,	60,	-608
431,	00:00:10:019,	65,	46,	-607
432,	00:00:10:019,	60,	34,	-615
433,	00:00:10:019,	63,	48,	-634
434,	00:00:10:019,	69,	40,	-642
435,	00:00:10:019,	75,	51,	-646
436,	00:00:10:019,	76,	54,	-661
437,	00:00:10:019,	86,	50,	-670
438,	00:00:10:019,	74,	60,	-689
439,	00:00:10:019,	81,	61,	-696
440,	00:00:10:019,	75,	69,	-712
441,	00:00:10:019,	85,	61,	-731
442,	00:00:10:019,	72,	84,	-734
443,	00:00:10:020,	68,	68,	-762
444,	00:00:10:020,	67,	71,	-766
445,	00:00:10:020,	65,	77,	-798
446,	00:00:10:021,	66,	82,	-805
447,	00:00:10:021,	67,	86,	-803
448,	00:00:10:021,	64,	98,	-824
449,	00:00:10:021,	55,	102,	-830
450,	00:00:10:021,	55,	113,	-858
451,	00:00:10:021,	52,	125,	-877
452,	00:00:10:021,	54,	125,	-888
453,	00:00:10:021,	47,	134,	-905
454,	00:00:10:021,	52,	124,	-914
455,	00:00:10:021,	53,	131,	-944
456,	00:00:10:021,	58,	137,	-956
457,	00:00:10:021,	54,	141,	-987
458,	00:00:10:021,	57,	146,	-1005
459,	00:00:10:022,	57,	155,	-1010
460,	00:00:10:022,	61,	159,	-1036
461,	00:00:10:023,	64,	163,	-1044
462,	00:00:10:023,	62,	164,	-1055
463,	00:00:10:023,	75,	174,	-1075
464,	00:00:10:023,	94,	166,	-1080
465,	00:00:10:023,	108,	171,	-1086
466,	00:00:10:023,	125,	178,	-1096
467,	00:00:10:023,	142,	182,	-1110
468,	00:00:10:023,	158,	187,	-1121
469,	00:00:10:023,	175,	190,	-1130
470,	00:00:10:023,	186,	188,	-1131
471,	00:00:10:023,	196,	190,	-1136
472,	00:00:10:023,	203,	190,	-1142
473,	00:00:10:023,	210,	197,	-1144
474,	00:00:10:024,	215,	199,	-1151
475,	00:00:10:024,	223,	200,	-1161
476,	00:00:10:024,	239,	214,	-1175
477,	00:00:10:024,	260,	224,	-1182
478,	00:00:10:024,	268,	233,	-1186
479,	00:00:10:024,	279,	240,	-1183
480,	00:00:10:024,	291,	244,	-1179
481,	00:00:10:024,	299,	237,	-1165
482,	00:00:10:024,	259,	253,	-1145
483,	00:00:10:024,	255,	269,	-1123
484,	00:00:10:024,	275,	272,	-1108
485,	00:00:10:024,	291,	287,	-1085
486,	00:00:10:024,	223,	277,	-1035
487,	00:00:10:025,	264,	275,	-983
488,	00:00:10:038,	315,	259,	-966
489,	00:00:10:038,	423,	271,	-935
490,	00:00:10:038,	512,	272,	-909
491,	00:00:10:038,	619,	282,	-871
492,	00:00:10:038,	724,	308,	-831
493,	00:00:10:039,	732,	282,	-756
494,	00:00:10:039,	588,	205,	-672
495,	00:00:10:039,	547,	167,	-529
496,	00:00:10:039,	489,	124,	-302
497,	00:00:10:039,	332,	117,	-124
498,	00:00:10:039,	82,	45,	-61
499,	00:00:10:039,	-1,	-10,	11
500,	00:00:10:039,	-35,	-40,	44
501,	00:00:10:039,	-87,	7,	53
502,	00:00:10:039,	-92,	19,	50
503,	00:00:10:039,	-73,	19,	54
504,	00:00:10:052,	-3,	22,	53
505,	00:00:10:052,	-33,	0,	38
506,	00:00:10:052,	-70,	-4,	41
507,	00:00:10:052,	-66,	-15,	43
508,	00:00:10:052,	-36,	-3,	35
509,	00:00:10:052,	-42,	-8,	25
510,	00:00:10:052,	-44,	-6,	33
511,	00:00:10:052,	-30,	8,	32
512,	00:00:10:052,	-28,	16,	32
513,	00:00:10:053,	-17,	7,	20
514,	00:00:10:053,	-18,	13,	20
515,	00:00:10:053,	-4,	12,	23
516,	00:00:10:053,	-2,	7,	24
517,	00:00:10:053,	-2,	14,	11
518,	00:00:10:053,	3,	15,	27
519,	00:00:10:053,	0,	16,	21
520,	00:00:10:053,	3,	15,	22
521,	00:00:10:067,	5,	17,	16
522,	00:00:10:067,	8,	17,	16
523,	00:00:10:067,	6,	22,	17
524,	00:00:10:067,	13,	17,	13
525,	00:00:10:067,	0,	16,	-2
526,	00:00:10:067,	9,	14,	11
527,	00:00:10:067,	12,	19,	2
528,	00:00:10:067,	16,	18,	2
529,	00:00:10:067,	19,	21,	6
530,	00:00:10:067,	19,	19,	3
531,	00:00:10:067,	23,	15,	4
532,	00:00:10:067,	26,	16,	1
533,	00:00:10:067,	30,	14,	0
534,	00:00:10:067,	31,	20,	-1
535,	00:00:10:067,	40,	20,	3
536,	00:00:10:067,	35,	18,	-16
537,	00:00:10:067,	34,	18,	-9
538,	00:00:10:069,	41,	21,	6
539,	00:00:10:069,	56,	18,	-3
540,	00:00:10:069,	57,	17,	-2
541,	00:00:10:069,	60,	20,	-6
542,	00:00:10:069,	55,	22,	2
543,	00:00:10:069,	47,	22,	3
544,	00:00:10:069,	51,	15,	10
545,	00:00:10:069,	41,	11,	4
546,	00:00:10:069,	35,	9,	3
547,	00:00:10:069,	31,	10,	6
548,	00:00:10:069,	31,	7,	7
549,	00:00:10:069,	27,	8,	14
550,	00:00:10:069,	28,	13,	9
551,	00:00:10:069,	24,	17,	2
552,	00:00:10:069,	26,	15,	13
553,	00:00:10:069,	28,	21,	18
554,	00:00:10:069,	36,	20,	14
555,	00:00:10:069,	20,	22,	5
556,	00:00:10:070,	33,	21,	7
557,	00:00:10:070,	21,	23,	19
558,	00:00:10:070,	28,	21,	12
559,	00:00:10:070,	24,	21,	-3
560,	00:00:10:070,	33,	18,	4
561,	00:00:10:070,	17,	29,	12
562,	00:00:10:070,	17,	18,	-10
563,	00:00:10:070,	18,	29,	0
564,	00:00:10:070,	7,	25,	1
565,	00:00:10:070,	13,	28,	0
566,	00:00:10:071,	14,	24,	8
567,	00:00:10:071,	14,	22,	-1
568,	00:00:10:071,	4,	26,	1
569,	00:00:10:071,	11,	30,	-4
570,	00:00:10:071,	12,	25,	-3
571,	00:00:10:071,	16,	29,	0
572,	00:00:10:071,	14,	29,	0
573,	00:00:10:072,	20,	24,	-2
574,	00:00:10:072,	17,	30,	-9
575,	00:00:10:072,	21,	29,	1
576,	00:00:10:072,	18,	27,	5
577,	00:00:10:072,	25,	33,	-3
578,	00:00:10:072,	20,	29,	-6
579,	00:00:10:072,	20,	25,	-2
580,	00:00:10:072,	13,	32,	3
581,	00:00:10:072,	22,	38,	2
582,	00:00:10:072,	21,	29,	-3
583,	00:00:10:072,	24,	25,	0
584,	00:00:10:072,	27,	37,	-16
585,	00:00:10:072,	27,	33,	-1
586,	00:00:10:072,	27,	30,	-2
587,	00:00:10:072,	22,	34,	-8
588,	00:00:10:072,	21,	38,	-5
589,	00:00:10:072,	13,	26,	-10
590,	00:00:10:074,	24,	31,	-2
591,	00:00:10:074,	24,	34,	-7
592,	00:00:10:074,	21,	30,	-19
593,	00:00:10:074,	27,	29,	-3
594,	00:00:10:074,	22,	28,	-4
595,	00:00:10:074,	26,	28,	-11
596,	00:00:10:074,	19,	32,	-10
597,	00:00:10:074,	22,	34,	12
598,	00:00:10:074,	16,	31,	1
599,	00:00:10:074,	17,	30,	-4
0,	00:00:10:102,	17,	29,	-15
1,	00:00:10:103,	16,	38,	-9
2,	00:00:10:103,	16,	33,	7
3,	00:00:10:103,	13,	21,	0
4,	00:00:10:103,	12,	24,	-2
5,	00:00:10:103,	8,	20,	-7
6,	00:00:10:103,	17,	25,	-8
7,	00:00:10:103,	17,	27,	-20
8,	00:00:10:117,	163,	-69,	-157
9,	00:00:10:117,	167,	-86,	-150
10,	00:00:10:117,	172,	-97,	-148
11,	00:00:10:117,	171,	-92,	-143
12,	00:00:10:117,	169,	-92,	-147
13,	00:00:10:118,	169,	-101,	-159
14,	00:00:10:118,	167,	-97,	-146
15,	00:00:10:118,	177,	-96,	-156
16,	00:00:10:118,	19,	18,	-7
17,	00:00:10:118,	17,	19,	-9
18,	00:00:10:118,	14,	23,	-20
19,	00:00:10:118,	19,	23,	-17
20,	00:00:10:118,	21,	17,	-10
21,	00:00:10:118,	16,	18,	-13
22,	00:00:10:118,	15,	22,	-16
23,	00:00:10:118,	15,	14,	-12
24,	00:00:10:119,	11,	15,	-10
25,	00:00:10:119,	11,	17,	-10
26,	00:00:10:119,	10,	18,	-12
27,	00:00:10:119,	13,	17,	-14
28,	00:00:10:119,	16,	19,	-9
29,	00:00:10:119,	11,	17,	-13
30,	00:00:10:119,	11,	15,	-18
31,	00:00:10:119,	11,	13,	-17
32,	00:00:10:119,	16,	14,	-13
33,	00:00:10:119,	13,	11,	-13
34,	00:00:10:119,	15,	12,	-14
35,	00:00:10:119,	17,	14,	-20
36,	00:00:10:119,	15,	10,	-17
37,	00:00:10:119,	12,	12,	-16
38,	00:00:10:119,	10,	9,	-11
39,	00:00:10:119,	8,	13,	-15
40,	00:00:10:120,	11,	9,	-16
41,	00:00:10:121,	13,	12,	-19
42,	00:00:10:121,	8,	9,	-17
43,	00:00:10:121,	10,	19,	-18
44,	00:00:10:121,	7,	9,	-14
45,	00:00:10:121,	5,	14,	-18
46,	00:00:10:121,	16,	5,	-20
47,	00:00:10:121,	5,	9,	-23
48,	00:00:10:121,	8,	8,	-19
49,	00:00:10:121,	5,	6,	-20
50,	00:00:10:121,	16,	7,	-18
51,	00:00:10:121,	12,	8,	-14
52,	00:00:10:121,	10,	7,	-24
53,	00:00:10:121,	8,	5,	-20
54,	00:00:10:121,	12,	4,	-8
55,	00:00:10:121,	10,	1,	-6
56,	00:00:10:121,	9,	2,	-13
57,	00:00:10:121,	14,	5,	-14
58,	00:00:10:121,	22,	3,	-14
59,	00:00:10:122,	15,	4,	-10
60,	00:00:10:122,	12,	0,	-12
61,	00:00:10:122,	15,	2,	-24
62,	00:00:10:122,	8,	1,	-12
63,	00:00:10:122,	16,	-2,	-14
64,	00:00:10:123,	7,	6,	-9
65,	00:00:10:123,	12,	2,	-14
66,	00:00:10:123,	9,	4,	-18
67,	00:00:10:123,	6,	-3,	-20
68,	00:00:10:123,	3,	-2,	-18
69,	00:00:10:123,	9,	2,	-18
70,	00:00:10:123,	11,	0,	-19
71,	00:00:10:123,	9,	3,	-24
72,	00:00:10:123,	7,	-2,	-11
73,	00:00:10:123,	8,	-3,	-13
74,	00:00:10:123,	15,	2,	-12
75,	00:00:10:123,	6,	-1,	-9
76,	00:00:10:123,	4,	-3,	-9
77,	00:00:10:124,	9,	2,	-7
78,	00:00:10:124,	12,	2,	-13
79,	00:00:10:124,	7,	1,	-9
80,	00:00:10:124,	7,	-1,	-7
81,	00:00:10:125,	11,	-1,	-9
82,	00:00:10:125,	15,	0,	-10
83,	00:00:10:125,	9,	-1,	-15
84,	00:00:10:125,	8,	0,	-3
85,	00:00:10:125,	6,	4,	-1
86,	00:00:10:125,	9,	-4,	-10
87,	00:00:10:125,	8,	0,	-7
88,	00:00:10:125,	11,	3,	-14
89,	00:00:10:125,	5,	0,	-12
90,	00:00:10:125,	13,	5,	2
91,	00:00:10:125,	3,	3,	-12
92,	00:00:10:125,	8,	1,	-8
93,	00:00:10:125,	12,	-2,	-16
94,	00:00:10:125,	9,	-6,	1
95,	00:00:10:125,	7,	-6,	-5
96,	00:00:10:126,	14,	-2,	-5
97,	00:00:10:126,	4,	2,	-14
98,	00:00:10:126,	9,	-11,	1
99,	00:00:10:126,	7,	-3,	-11
100,	00:00:10:126,	8,	1,	-3
101,	00:00:10:126,	9,	-3,	-7
102,	00:00:10:126,	12,	-5,	-5
103,	00:00:10:126,	12,	-8,	-5
104,	00:00:10:126,	-2,	2,	-11
105,	00:00:10:126,	14,	-5,	-7
106,	00:00:10:126,	10,	0,	-9
107,	00:00:10:126,	16,	-5,	-12
108,	00:00:10:126,	7,	-8,	-4
109,	00:00:10:127,	11,	-6,	-8
110,	00:00:10:127,	9,	-1,	-5
111,	00:00:10:127,	7,	2,	-14
112,	00:00:10:127,	5,	0,	-16
113,	00:00:11:000,	7,	2,	-8
114,	00:00:11:000,	13,	-2,	-15
115,	00:00:11:000,	8,	0,	-9
116,	00:00:11:000,	8,	-2,	-6
117,	00:00:11:000,	7,	-1,	-7
118,	00:00:11:000,	9,	-6,	-8
119,	00:00:11:000,	12,	-3,	-7
120,	00:00:11:000,	12,	-2,	-6
121,	00:00:11:000,	13,	2,	1
122,	00:00:11:000,	8,	1,	-12
123,	00:00:11:000,	6,	-2,	-4
124,	00:00:11:000,	10,	-7,	-2
125,	00:00:11:000,	5,	-1,	0
126,	00:00:11:000,	5,	-6,	0
127,	00:00:11:000,	-2,	-8,	-19
128,	00:00:11:000,	3,	-5,	1
129,	00:00:11:000,	7,	-4,	-5
130,	00:00:11:000,	3,	3,	-9
131,	00:00:11:014,	7,	-2,	1
132,	00:00:11:014,	2,	-4,	-2
133,	00:00:11:014,	8,	-2,	-1
134,	00:00:11:014,	8,	-1,	-5
135,	00:00:11:014,	4,	-7,	-15
136,	00:00:11:014,	6,	-1,	-5
137,	00:00:11:014,	9,	5,	-1
138,	00:00:11:014,	4,	0,	-15
139,	00:00:11:014,	2,	-4,	-4
140,	00:00:11:014,	5,	-9,	-2
141,	00:00:11:015,	2,	-3,	-2
142,	00:00:11:015,	-3,	-8,	-3
143,	00:00:11:015,	8,	-6,	-5
144,	00:00:11:015,	6,	-2,	-7
145,	00:00:11:015,	-5,	2,	-1
146,	00:00:11:015,	-2,	-9,	-5
147,	00:00:11:015,	-2,	-10,	-12
148,	00:00:11:028,	-6,	-10,	-6
149,	00:00:11:028,	2,	-7,	-7
150,	00:00:11:028,	-6,	-5,	-13
151,	00:00:11:028,	8,	-7,	-17
152,	00:00:11:028,	5,	-4,	-8
153,	00:00:11:028,	-4,	-14,	-1
154,	00:00:11:028,	-1,	-14,	-8
155,	00:00:11:028,	-6,	-4,	-15
156,	00:00:11:028,	0,	-5,	-17
157,	00:00:11:028,	0,	-5,	-15
158,	00:00:11:028,	0,	-14,	-11
159,	00:00:11:028,	4,	-11,	-11
160,	00:00:11:028,	6,	-7,	-14
161,	00:00:11:028,	3,	-11,	-14
162,	00:00:11:028,	1,	-4,	-19
163,	00:00:11:028,	9,	-13,	-20
164,	00:00:11:028,	3,	-8,	-11
165,	00:00:11:043,	79,	60,	-185
166,	00:00:11:043,	67,	53,	-133
167,	00:00:11:043,	-6,	55,	-148
168,	00:00:11:043,	-145,	-35,	-253
169,	00:00:11:043,	-163,	-77,	-368
170,	00:00:11:043,	-37,	-49,	-388
171,	00:00:11:043,	14,	-2,	-21
172,	00:00:11:043,	14,	-1,	-26
173,	00:00:11:043,	15,	0,	-19
174,	00:00:11:043,	16,	0,	-26
175,	00:00:11:043,	19,	-3,	-26
176,	00:00:11:043,	21,	0,	-27
177,	00:00:11:043,	21,	4,	-26
178,	00:00:11:043,	21,	3,	-26
179,	00:00:11:043,	22,	3,	-29
180,	00:00:11:043,	29,	5,	-30
181,	00:00:11:044,	24,	11,	-31
182,	00:00:11:044,	28,	11,	-24
183,	00:00:11:044,	33,	16,	-29
184,	00:00:11:044,	30,	11,	-32
185,	00:00:11:044,	25,	6,	-30
186,	00:00:11:044,	28,	8,	-29
187,	00:00:11:044,	31,	9,	-23
188,	00:00:11:044,	30,	8,	-24
189,	00:00:11:044,	30,	10,	-32
190,	00:00:11:044,	35,	13,	-26
191,	00:00:11:045,	37,	9,	-22
192,	00:00:11:045,	32,	10,	-28
193,	00:00:11:045,	35,	8,	-25
194,	00:00:11:045,	35,	10,	-22
195,	00:00:11:045,	35,	13,	-31
196,	00:00:11:045,	38,	18,	-30
197,	00:00:11:045,	35,	17,	-28
198,	00:00:11:046,	28,	18,	-28
199,	00:00:11:046,	31,	21,	-31
200,	00:00:11:046,	32,	19,	-31
201,	00:00:11:046,	30,	20,	-35
202,	00:00:11:046,	29,	17,	-36
203,	00:00:11:046,	29,	21,	-40
204,	00:00:11:046,	19,	24,	-38
205,	00:00:11:046,	16,	27,	-45
206,	00:00:11:046,	18,	23,	-34
207,	00:00:11:046,	25,	30,	-34
208,	00:00:11:046,	21,	28,	-38
209,	00:00:11:046,	18,	34,	-33
210,	00:00:11:046,	24,	36,	-38
211,	00:00:11:046,	15,	36,	-37
212,	00:00:11:046,	18,	41,	-43
213,	00:00:11:046,	26,	39,	-42
214,	00:00:11:046,	13,	50,	-47
215,	00:00:11:048,	15,	45,	-46
216,	00:00:11:048,	14,	49,	-48
217,	00:00:11:048,	17,	50,	-41
218,	00:00:11:048,	13,	56,	-54
219,	00:00:11:048,	11,	59,	-57
220,	00:00:11:048,	16,	48,	-66
221,	00:00:11:048,	16,	54,	-57
222,	00:00:11:048,	11,	56,	-54
223,	00:00:11:048,	18,	46,	-45
224,	00:00:11:048,	11,	56,	-58
225,	00:00:11:048,	17,	51,	-73
226,	00:00:11:048,	16,	56,	-51
227,	00:00:11:048,	15,	63,	-64
228,	00:00:11:048,	22,	57,	-66
229,	00:00:11:048,	22,	58,	-61
230,	00:00:11:048,	12,	55,	-80
231,	00:00:11:050,	8,	58,	-75
232,	00:00:11:050,	10,	53,	-71
233,	00:00:11:050,	16,	55,	-84
234,	00:00:11:050,	10,	46,	-87
235,	00:00:11:050,	13,	56,	-87
236,	00:00:11:050,	6,	56,	-84
237,	00:00:11:050,	9,	43,	-92
238,	00:00:11:050,	5,	46,	-101
239,	00:00:11:050,	10,	53,	-97
240,	00:00:11:050,	5,	58,	-101
241,	00:00:11:050,	1,	54,	-103
242,	00:00:11:050,	-1,	54,	-100
243,	00:00:11:050,	-6,	51,	-98
244,	00:00:11:050,	-6,	50,	-107
245,	00:00:11:050,	3,	54,	-92
246,	00:00:11:050,	-7,	51,	-100
247,	00:00:11:050,	-2,	52,	-111
248,	00:00:11:064,	-11,	51,	-108
249,	00:00:11:064,	-14,	44,	-100
250,	00:00:11:064,	-18,	52,	-106
251,	00:00:11:064,	-12,	46,	-96
252,	00:00:11:064,	-23,	42,	-104
253,	00:00:11:064,	-15,	41,	-94
254,	00:00:11:064,	-25,	38,	-107
255,	00:00:11:064,	-25,	39,	-110
256,	00:00:11:064,	-34,	34,	-101
257,	00:00:11:064,	-31,	27,	-104
258,	00:00:11:064,	-39,	34,	-110
259,	00:00:11:064,	-31,	26,	-110
260,	00:00:11:064,	-31,	35,	-107
261,	00:00:11:064,	-42,	21,	-99
262,	00:00:11:064,	-46,	19,	-106
263,	00:00:11:077,	0,	-12,	-240
264,	00:00:11:078,	-45,	17,	-107
265,	00:00:11:078,	-45,	16,	-95
266,	00:00:11:078,	-49,	20,	-97
267,	00:00:11:078,	-42,	5,	-99
268,	00:00:11:078,	-43,	15,	-106
269,	00:00:11:078,	-49,	10,	-102
270,	00:00:11:078,	-49,	4,	-101
271,	00:00:11:078,	-41,	10,	-107
272,	00:00:11:078,	-40,	4,	-101
273,	00:00:11:078,	-32,	-8,	-101
274,	00:00:11:078,	-33,	-3,	-98
275,	00:00:11:078,	-32,	-1,	-111
276,	00:00:11:078,	-36,	15,	-113
277,	00:00:11:078,	-37,	3,	-118
278,	00:00:11:078,	-40,	5,	-121
279,	00:00:11:092,	74,	-68,	-267
280,	00:00:11:092,	77,	-67,	-260
281,	00:00:11:092,	69,	-63,	-258
282,	00:00:11:092,	64,	-56,	-263
